source,backend,condition,n,harmonic_index,shots_per_round,epsilon_target,alpha,analytic_k1,statevector_cos,statevector_k1,cos_estimate,k1_estimate,abs_error_vs_analytic_k1,abs_error_vs_statevector_k1,statevector_abs_error_vs_analytic_k1,max_transpiled_depth,max_transpiled_ecr,max_transpiled_cz,amplitude_estimate,amplitude_ci_low,amplitude_ci_high,cos_ci_low,cos_ci_high,epsilon_estimated,num_oracle_queries,powers,ratios,iqae_rounds,max_grover_power,repeat,rmse_component
real_mitigated,ibm_berlin,runtime_dd_twirling,5,1,512,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.443609869148917,-1.4014334608791221,0.23916839582715688,0.24781030198333243,0.00864190615617555,42048,0,14328,0.2781950654255415,0.2774626111876201,0.27892751966346285,0.4421449606730743,0.4450747776247598,0.0007324542379213705,20480,"[0, 0, 3, 37]","[1.0, 7.0, 10.714285714285714]",3,37,8,0.24781030198333243
real_mitigated,ibm_berlin,runtime_dd_twirling,5,1,512,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.00025961846507072117,-0.0008201756302451607,1.639781681076034,1.6484235872322095,0.00864190615617555,24913,0,8568,0.49987019076746464,0.49850814211399486,0.5012322394209344,-0.0024644788418688446,0.002983715772010287,0.0013620486534697829,12288,"[0, 0, 2, 22]","[1.0, 5.0, 9.0]",3,22,9,1.6484235872322095
real_mitigated,ibm_berlin,runtime_dd_twirling,5,1,1024,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.18126512969318842,-0.5726451003671232,1.0679567563391559,1.0765986624953312,0.00864190615617555,9179,0,3142,0.4093674351534058,0.4068697529915513,0.4118651173152602,0.17626976536947958,0.18626049401689737,0.0024976821618544476,8192,"[0, 0, 8]","[1.0, 17.0]",2,8,0,1.0765986624953312
real_mitigated,ibm_berlin,runtime_dd_twirling,5,1,1024,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.2820640523280813,-0.8910847763646915,0.7495170803415875,0.758158986497763,0.00864190615617555,5851,0,2011,0.35896797383595935,0.3552023394828827,0.36273360818903605,0.2745327836219279,0.2895953210342346,0.003765634353076669,5120,"[0, 0, 5]","[1.0, 11.0]",2,5,1,0.758158986497763
real_mitigated,ibm_berlin,runtime_dd_twirling,5,1,1024,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.2822341287632517,-0.8916220746164463,0.7489797820898327,0.7576216882460083,0.00864190615617555,5823,0,1975,0.35888293561837414,0.3551174972362522,0.36264837400049604,0.2747032519990079,0.2897650055274956,0.0037654383821219273,5120,"[0, 0, 5]","[1.0, 11.0]",2,5,2,0.7576216882460083
real_mitigated,ibm_berlin,runtime_dd_twirling,5,1,1024,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.18284497053535986,-0.5776360664683289,1.0629657902379501,1.0716076963941257,0.00864190615617555,9265,0,3154,0.40857751473232007,0.4060805959997139,0.41107443346492617,0.17785113307014766,0.18783880800057218,0.0024969187326061293,8192,"[0, 0, 8]","[1.0, 17.0]",2,8,3,1.0716076963941257
real_mitigated,ibm_berlin,runtime_dd_twirling,5,1,1024,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.3432257542968864,-1.0843042280145065,0.5562976286917725,0.564939534847948,0.00864190615617555,4769,0,1629,0.3283871228515568,0.3238813454772159,0.3328929002258977,0.33421419954820464,0.35223730904556816,0.00450577737434088,4096,"[0, 0, 4]","[1.0, 9.0]",2,4,4,0.564939534847948
real_mitigated,ibm_berlin,runtime_dd_twirling,5,1,1024,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.23624976984928636,-0.7463502406449781,0.8942516160613009,0.9028935222174764,0.00864190615617555,6871,0,2372,0.3818751150753568,0.3786479281114834,0.38510230203923024,0.22979539592153952,0.2427041437770332,0.0032271869638734185,6144,"[0, 0, 6]","[1.0, 13.0]",2,6,5,0.9028935222174764
real_mitigated,ibm_berlin,runtime_dd_twirling,5,1,1024,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,-0.0005318355901247074,0.0016801524121118137,1.6422820091183907,1.6509239152745663,0.00864190615617555,5807,0,1978,0.5002659177950624,0.49634090050944635,0.5041909350806784,-0.00838187016135672,0.0073181989811073045,0.003925017285616006,5120,"[0, 0, 5]","[1.0, 11.0]",2,5,6,1.6509239152745663
real_mitigated,ibm_berlin,runtime_dd_twirling,5,1,1024,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.000996164383663678,-0.0031470402191021997,1.6374548164871767,1.6460967226433523,0.00864190615617555,25980,0,8902,0.49950191780816816,0.4985832779587207,0.5004205576576156,-0.0008411153152312334,0.0028334440825585894,0.0009186398494474557,25600,"[0, 0, 2, 23]","[1.0, 5.0, 9.4]",3,23,7,1.6460967226433523
real_mitigated,ibm_berlin,runtime_dd_twirling,5,1,1024,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.4656424545358788,-1.471037869027669,0.16956398767860992,0.17820589383478547,0.00864190615617555,6991,0,2393,0.2671787727320606,0.26423963517005056,0.2701179102940706,0.45976417941185876,0.4715207296598989,0.00293913756201003,6144,"[0, 0, 6]","[1.0, 13.0]",2,6,8,0.17820589383478547
real_mitigated,ibm_berlin,runtime_dd_twirling,5,1,1024,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.0005371101027968894,-0.001696815428565457,1.6389050412777135,1.647546947433889,0.00864190615617555,38564,0,13167,0.49973144494860156,0.4991057069869754,0.5003571829102278,-0.0007143658204555869,0.0017885860260492548,0.0006257379616262104,36864,"[0, 0, 2, 34]","[1.0, 5.0, 13.8]",3,34,9,1.647546947433889
real_mitigated,ibm_berlin,runtime_dd_twirling,5,1,2048,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.4753576420588518,-1.5017296768982444,0.13887217980803457,0.14751408596421012,0.00864190615617555,10231,0,3515,0.2623211789705741,0.26091157565553896,0.26373078228560926,0.4725384354287815,0.4781768486889221,0.0014096033150351461,18432,"[0, 0, 9]","[1.0, 19.0]",2,9,0,0.14751408596421012
real_mitigated,ibm_berlin,runtime_dd_twirling,5,1,2048,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.32221832100327363,-1.0179384368265472,0.6226634198797318,0.6313053260359074,0.00864190615617555,10352,0,3551,0.3388908394983632,0.33737407815235954,0.3404076008443668,0.31918479831126645,0.32525184369528093,0.00151676134600362,18432,"[0, 0, 9]","[1.0, 19.0]",2,9,1,0.6313053260359074
real_mitigated,ibm_berlin,runtime_dd_twirling,5,1,2048,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.4315768042721285,-1.3634191133002145,0.2771827434060645,0.2858246495622401,0.00864190615617555,11480,0,3927,0.28421159786393574,0.2829039255805993,0.2855192701472722,0.4289614597054556,0.4341921488388014,0.0013076722833364474,20480,"[0, 0, 10]","[1.0, 21.0]",2,10,2,0.2858246495622401
real_mitigated,ibm_berlin,runtime_dd_twirling,5,1,2048,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.476712661284609,-1.5060103960958446,0.13459146061043437,0.14323336676660992,0.00864190615617555,10310,0,3551,0.2616436693576955,0.2602352406273173,0.2630520980880737,0.47389580382385255,0.4795295187453654,0.0014084287303782195,18432,"[0, 0, 9]","[1.0, 19.0]",2,9,3,0.14323336676660992
real_mitigated,ibm_berlin,runtime_dd_twirling,5,1,2048,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.0029280990513294025,-0.009250326182269647,1.6313515305240094,1.639993436680185,0.00864190615617555,7013,0,2381,0.4985359504743353,0.49619427409702616,0.5008776268516444,-0.0017552537032887727,0.007611451805947689,0.0023416763773091154,12288,"[0, 0, 6]","[1.0, 13.0]",2,6,4,1.639993436680185
real_mitigated,ibm_berlin,runtime_dd_twirling,5,1,2048,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.1507418612885465,-0.4762172869829716,1.1643845697233073,1.173026475879483,0.00864190615617555,11470,0,3921,0.42462906935572675,0.42319601616810704,0.4260621225433464,0.14787575491330718,0.15360796766378593,0.0014330531876196873,20480,"[0, 0, 10]","[1.0, 21.0]",2,10,5,1.173026475879483
real_mitigated,ibm_berlin,runtime_dd_twirling,5,1,2048,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.18493316814495453,-0.5842330116819877,1.0563688450242914,1.0650107511804667,0.00864190615617555,9233,0,3136,0.40753341592752274,0.40577360670758716,0.4092932251474583,0.1814135497050834,0.18845278658482567,0.0017598092199355708,16384,"[0, 0, 8]","[1.0, 17.0]",2,8,6,1.0650107511804667
real_mitigated,ibm_berlin,runtime_dd_twirling,5,1,2048,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.3235316395102168,-1.0220874168840763,0.6185144398222027,0.6271563459783782,0.00864190615617555,10353,0,3530,0.3382341802448916,0.3367181477443258,0.3397502127454574,0.32049957450908517,0.3265637045113484,0.0015160325005658115,18432,"[0, 0, 9]","[1.0, 19.0]",2,9,7,0.6271563459783782
real_mitigated,ibm_berlin,runtime_dd_twirling,5,1,2048,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.2673014132151842,-0.8444472737694737,0.7961545829368053,0.8047964890929808,0.00864190615617555,12582,0,4315,0.3663492933924079,0.36507387910311895,0.36762470768169686,0.2647505846366063,0.2698522417937621,0.0012754142892889564,22528,"[0, 0, 11]","[1.0, 23.0]",2,11,8,0.8047964890929808
real_mitigated,ibm_berlin,runtime_dd_twirling,5,1,2048,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.26836539349030275,-0.8478085550730823,0.7927933016331967,0.8014352077893723,0.00864190615617555,12528,0,4282,0.3658173032548486,0.3645422918573658,0.3670923146523314,0.2658153706953372,0.2709154162852684,0.0012750113974827892,22528,"[0, 0, 11]","[1.0, 23.0]",2,11,9,0.8014352077893723
real_mitigated,ibm_berlin,runtime_dd_twirling,5,1,4096,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.4218441630055949,-1.3326721663041494,0.3079296904021296,0.31657159655830514,0.00864190615617555,15986,0,5434,0.28907791849720255,0.28840636044978574,0.28974947654461936,0.4205010469107613,0.4231872791004285,0.0006715580474168092,57344,"[0, 0, 14]","[1.0, 29.0]",2,14,0,0.31657159655830514
real_mitigated,ibm_berlin,runtime_dd_twirling,5,1,4096,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.22964788699842864,-0.7254938526891679,0.9151080040171111,0.9237499101732867,0.00864190615617555,14885,0,5094,0.3851760565007857,0.38440177186153174,0.38595034114003957,0.22809931771992087,0.23119645627693652,0.0007742846392539138,53248,"[0, 0, 13]","[1.0, 27.0]",2,13,1,0.9237499101732867
real_mitigated,ibm_berlin,runtime_dd_twirling,5,1,4096,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.20157592944471703,-0.6368101164512273,1.0037917402550516,1.0124336464112274,0.00864190615617555,17174,0,5867,0.3992120352776415,0.39853336409290224,0.39989070646238073,0.20021858707523854,0.20293327181419551,0.0006786711847392435,61440,"[0, 0, 15]","[1.0, 31.0]",2,15,2,1.0124336464112274
real_mitigated,ibm_berlin,runtime_dd_twirling,5,1,4096,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.48651285634095265,-1.53697075615603,0.10363110055024904,0.1122730067064246,0.00864190615617555,17120,0,5840,0.2567435718295237,0.2561382057459773,0.25734893791307006,0.4853021241738599,0.4877235885080454,0.0006053660835463881,61440,"[0, 0, 15]","[1.0, 31.0]",2,15,3,0.1122730067064246
real_mitigated,ibm_berlin,runtime_dd_twirling,5,1,4096,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.21682816962596263,-0.6849943459508356,0.9556075107554434,0.9642494169116189,0.00864190615617555,16010,0,5467,0.3915859151870187,0.39086285022502276,0.3923089801490146,0.21538203970197078,0.21827429954995448,0.0007230649619959229,57344,"[0, 0, 14]","[1.0, 29.0]",2,14,4,0.9642494169116189
real_mitigated,ibm_berlin,runtime_dd_twirling,5,1,4096,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.1905875101980865,-0.6020959689866076,1.0385058877196713,1.047147793875847,0.00864190615617555,18176,0,6234,0.40470624490095675,0.404067271670961,0.4053452181309524,0.18930956373809515,0.19186545665807797,0.000638973229995704,65536,"[0, 0, 16]","[1.0, 33.0]",2,16,5,1.047147793875847
real_mitigated,ibm_berlin,runtime_dd_twirling,5,1,4096,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.0016145704026415686,-0.005100682253864359,1.6355011744524146,1.6441430806085902,0.00864190615617555,7003,0,2375,0.4991927147986792,0.4975404313234867,0.5008449982738717,-0.0016899965477434886,0.004919137353026626,0.0016522834751925286,24576,"[0, 0, 6]","[1.0, 13.0]",2,6,6,1.6441430806085902
real_mitigated,ibm_berlin,runtime_dd_twirling,5,1,4096,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.23026375391092213,-0.7274394732865468,0.9131623834197322,0.9218042895759078,0.00864190615617555,14809,0,5079,0.38486812304453893,0.3840939554891802,0.3856422905998977,0.22871541880020463,0.23181208902163963,0.0007741675553587513,53248,"[0, 0, 13]","[1.0, 27.0]",2,13,7,0.9218042895759078
real_mitigated,ibm_berlin,runtime_dd_twirling,5,1,4096,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.39523802874683,-1.2486191967739368,0.39198265993234216,0.4006245660885177,0.00864190615617555,17032,0,5837,0.302380985626585,0.3017445063416464,0.30301746491152354,0.3939650701769529,0.3965109873167072,0.0006364792849385681,61440,"[0, 0, 15]","[1.0, 31.0]",2,15,8,0.4006245660885177
real_mitigated,ibm_berlin,runtime_dd_twirling,5,1,4096,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.29933278967864696,-0.945639438091777,0.694962418614502,0.7036043247706776,0.00864190615617555,17080,0,5840,0.3503336051606765,0.34967248108546306,0.35099472923589,0.29801054152822004,0.3006550378290739,0.0006611240752134595,61440,"[0, 0, 15]","[1.0, 31.0]",2,15,9,0.7036043247706776
real_mitigated,ibm_berlin,runtime_dd_twirling,5,1,8192,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.39067606771678376,-1.2342072432098758,0.40639461349640316,0.4150365196525787,0.00864190615617555,25837,0,8863,0.3046619661416081,0.3043649525293547,0.3049589797538615,0.390082040492277,0.3912700949412906,0.0002970136122533995,188416,"[0, 0, 23]","[1.0, 47.0]",2,23,0,0.4150365196525787
real_mitigated,ibm_berlin,runtime_dd_twirling,5,1,8192,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.28162597862827377,-0.8897008325349043,0.7509010241713747,0.7595429303275503,0.00864190615617555,18159,0,6213,0.3591870106858631,0.35874607126963276,0.35962795010209353,0.28074409979581294,0.2825078574607345,0.0004409394162303848,131072,"[0, 0, 16]","[1.0, 33.0]",2,16,1,0.7595429303275503
real_mitigated,ibm_berlin,runtime_dd_twirling,5,1,8192,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.28249183093068675,-0.8924361963605757,0.7481656603457033,0.7568075665018789,0.00864190615617555,18321,0,6240,0.3587540845346566,0.35831326152307036,0.35919490754624295,0.2816101849075141,0.2833734769538593,0.00044082301158629433,131072,"[0, 0, 16]","[1.0, 33.0]",2,16,2,0.7568075665018789
real_mitigated,ibm_berlin,runtime_dd_twirling,5,1,8192,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.17762334102607635,-0.56114011625725,1.079461740449029,1.0881036466052045,0.00864190615617555,19394,0,6595,0.4111883294869618,0.4107619381354563,0.4116147208384673,0.17677055832306543,0.1784761237290874,0.00042639135150548957,139264,"[0, 0, 17]","[1.0, 35.0]",2,17,3,1.0881036466052045
real_mitigated,ibm_berlin,runtime_dd_twirling,5,1,8192,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.24002054776101267,-0.7582627220989541,0.8823391346073249,0.8909810407635005,0.00864190615617555,21581,0,7377,0.37998972611949366,0.3796122509803732,0.3803672012586141,0.23926559748277176,0.24077549803925358,0.0003774751391204534,155648,"[0, 0, 19]","[1.0, 39.0]",2,19,4,0.8909810407635005
